theTime,x,y,z,q1,q2,q3,score,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
5.22,10.64671,0,-4.670673,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.24,10.94522,0,-4.670666,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.26,12.33825,0,-4.67067,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.28,12.63675,0,-4.67067,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.3,13.23376,0,-4.67067,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.32,14.62679,0,-4.67067,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.34,15.92032,0,-4.67067,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.36,16.41783,0,-4.67067,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.38,18.50736,0,-4.670666,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.4,19.10437,0,-4.670673,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.42,20.49741,0,-4.670673,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.44,23.58197,0,-4.670666,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.46,24.17898,0,-4.67067,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.48,25.12562,0,-4.127403,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.5,25.98969,0,-3.573681,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.52,25.98969,0,-3.573681,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.54,26.09121,0,-3.573673,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.56,26.19273,0,-3.573677,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.58,26.39578,0,-3.573677,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.6,26.66663,0,-3.008011,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.62,26.66663,0,-3.008011,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.64,26.87176,0,-3.008015,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.66,26.87176,0,-3.008015,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.68,27.25398,0,-2.430626,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.7,27.5392,0,-1.841759,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.72,27.83076,0,-1.239796,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.74,27.72494,-9.536743E-07,-1.239792,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.76,27.72494,-9.536743E-07,-1.239792,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.78,28.0213,-9.536743E-07,-0.6255913,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.8,28.0213,-9.536743E-07,-0.6255913,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.82,27.80739,0,-0.6255951,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.84,27.70044,0,-0.6255951,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.86,27.89193,-9.536743E-07,0.002536774,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.88,28.08747,0,0.6440849,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.9,27.97818,0,0.6440811,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.92,27.97818,0,0.6440811,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.94,28.28732,0,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.96,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
5.98,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.02,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.04,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.06,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.08,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.1,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.12,28.17682,-9.536743E-07,1.299782,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.14,28.49163,0,1.970135,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.16,28.49163,0,1.970135,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.18,28.49163,0,1.970135,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.2,28.81355,0,2.655636,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.22,28.81355,0,2.655636,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.24,29.14282,0,3.356796,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.26,29.14282,0,3.356796,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.28,29.14282,0,3.356796,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.3,29.14282,0,3.356796,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.32,29.14282,0,3.356796,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.34,29.47974,0,4.074223,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.36,29.47974,0,4.074223,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.38,29.82451,-9.536743E-07,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.4,29.82451,-9.536743E-07,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.42,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.44,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.46,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.48,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.5,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.52,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.54,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.56,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.58,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.6,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.62,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.64,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.66,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.68,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.7,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.72,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.74,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.76,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.78,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.8,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.82,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.84,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.86,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.88,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.9,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.92,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.94,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.96,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
6.98,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.02,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.04,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.06,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.08,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.1,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.12,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.14,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.16,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.18,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.2,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.22,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.24,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.26,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.28,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.3,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.32,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.34,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.36,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.38,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.4,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.42,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.44,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.46,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.48,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.5,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.52,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.54,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.56,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.58,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.6,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.62,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.64,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.66,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.68,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.7,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.72,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.74,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.76,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.78,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.8,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.82,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.84,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.86,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.88,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.9,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.92,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.94,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.96,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
7.98,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.02,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.04,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.059999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.08,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.099999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.12,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.139999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.16,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.179999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.2,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.22,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.24,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.26,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.28,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.3,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.32,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.34,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.36,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.38,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.4,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.42,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.44,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.46,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.48,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.5,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.52,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.54,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.559999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.58,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.599999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.62,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.639999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.66,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.679999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.7,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.72,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.74,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.76,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.78,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.8,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.82,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.84,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.86,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.88,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.9,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.92,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.94,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.96,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
8.98,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.02,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.04,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.059999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.08,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.099999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.12,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.139999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.16,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.179999,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.2,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.22,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.24,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.26,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.28,30.17744,0,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.3,29.11235,9.536743E-07,5.559914,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.32,27.25141,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.34,26.66662,0,4.808376,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.36,24.21049,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.38,23.62569,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.4,22.33914,9.536743E-07,4.808376,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.42,19.99997,0,4.808384,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.44,19.29821,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.46,16.4912,0,4.808384,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.48,16.14032,0,4.808388,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.5,14.03506,9.536743E-07,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.52,12.63156,0,4.808376,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.54,12.16372,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.559999,11.22805,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.58,9.824543,0,4.808384,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.599999,9.590624,0,4.808384,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.62,8.888871,-9.536743E-07,4.808384,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.639999,8.654958,0,4.808388,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.66,7.953204,0,4.808376,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.679999,7.836244,9.536743E-07,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.7,6.90057,0,4.808384,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.719999,6.666657,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.74,5.380105,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.76,5.380105,0,4.80838,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.78,4.444438,9.536743E-07,4.808376,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.8,4.161845,0,4.074219,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.82,3.583812,0,4.074219,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.84,3.468204,0,4.074219,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.86,2.937854,0,2.655632,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.88,2.598868,0,2.655636,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.9,2.485873,0,2.655632,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.92,2.259888,0,2.655636,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.94,2.259888,0,2.655636,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.96,2.259888,0,2.655636,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
9.98,2.146893,0,2.65564,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10,2.146893,0,2.65564,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.02,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.04,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.06,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.08,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
10.1,2.122906,0,1.970139,0,0,0,0,(-2.8, -7.0, 11.4),(0.0, 0.0, 0.0)
